EC_number	UniProt_ID	PDB_IDs	Organism_name
3.6.5.3	Q980A5	2AHO,2PLF,2PMD,2QMU,2QN6,3CW2,3I1F,3PEN,3QSY,3SJZ,3V11,4M0L,4M2L,4M4S,4M53,4NBS,4QFM,4QHY,4RCY,4RCZ,4RD0,4RD1,4RD2,4RD3,4RD4,4RD6,4RJL,5DSZ,5JB3,5JBH,6H6K,6I5M,6R8S,6R8T,6SW9,6SWC	Saccharolobus solfataricus
3.7.1.11	P0CH62	2PGN,4D5G,4D5E,2PGO	Azoarcus sp.
3.7.1.13	Q84II3	1J1I	Janthinobacterium sp. J3
3.7.1.14	P77044	1U2E	Escherichia coli
3.7.1.18	Q93TU6	1O8U,1SZO	Rhodococcus sp.
3.7.1.23	G2IPX5	6JVV,6JVW	Sphingobium sp. SYK-6
3.7.1.24	Q4K423	3HWP	Pseudomonas fluorescens
3.7.1.3	P83788	1QZ9	Pseudomonas fluorescens
3.7.1.3	Q16719	3E9K,7S3V,2HZP	Homo sapiens
3.7.1.5	Q6P587	1SAW,6FOG,6FOH	Homo sapiens
3.7.1.8	G2IN02	5VN5,6E6I	Sphingobium sp. SYK-6
3.7.1.8	P9WNH5	2WUD,2VF2,2WUF,2WUG,7ZJT,5JZS,5JZB,7ZM4,2WUE,7ZM2,7ZM1,7ZM3,5JZ9	Mycobacterium tuberculosis
3.7.1.9	P96965	1UK7,1UKB,1UK8,1UK9,1UKA,1IUN,1IUO,1IUP,2D0D,1UK6	Pseudomonas fluorescens
3.8.1.2	Q51645	2NO4,2NO5	Burkholderia cepacia
3.8.1.2	Q96XE7	2W43,2W11	Sulfurisphaera tokodaii
3.8.1.3	Q6NAM1	5K3A,6QI0,3R3Z,3R41,6QKT,3R3Y,6GXH,6QHT,5K3E,3R3X,5T4T,6FSX,6QI3,5SWN,5K3D,5O2G,6N00,6QHW,6QHZ,3R3V,6MUY,6MUH,6QHY,3R3U,5K3F,6GXT,6QHS,6QKU,6QHP,6QI2,6GXF,6QKS,3R3W,3R40,7A42,6MZZ,6QHU,5O2I,6QKW,7A43,5K3C,6QHX,5K3B,5NYV,6QI1,6GXD,6QHV,6GXL,6QHQ	Rhodopseudomonas palustris
3.8.1.5	A6G7B1	2XT0	Plesiocystis pacifica
3.8.1.5	P0A3G2	4FWB,4F5Z,3RK4,7O8B,5UXZ,6XT8,5VNP,4WCV,3SK0,7O3O,6XTC,5FLK,3FBW,5UY1,4F60,6TY7,2V9Z,6SP5,6SP8,4E46	Rhodococcus rhodochrous
3.8.1.5	P22643	1BE0,1EDB,2DHC,2DHD,2EDA,1HDE,2EDC,2DHE,1BEZ,1EDE,2HAD,2PKY,1BEE,2YXP,1B6G,1CIJ,1EDD	Xanthobacter autotrophicus
3.8.1.5	Q6DND9	3U1T	Lyngbya majuscula
3.8.1.5	Q9A919	5ESR	Caulobacter vibrioides
3.8.1.8	P72156	4V1Y,4V1X	Pseudomonas sp.
3.8.1.9	Q52086	5GZY,5H00,5GZX,5H01	Pseudomonas putida
3.9.1.2	S0F332	4PIC	Geobacillus stearothermophilus
3.9.1.3	Q9NRX4	2OZW,2OZX,2HW4,2NMM,2AI6	Homo sapiens
4.1.1.1	A9H275	4COK	Ipomoea batatas
4.1.1.1	P06672	2WVA,4ZP1,1ZPD,3OE1,2WVH,5TMA,2WVG	Zymomonas mobilis
4.1.1.102	C6F3U5	3NX2,3NX1,4UU3,4UU2	Enterobacter sp.
4.1.1.102	Q03034	6EVE,4S13,6EVF,4ZAC	Saccharomyces cerevisiae
4.1.1.103	Q12BV1	3S4T,4QRO	Polaromonas sp. JS666
4.1.1.11	Q60358	6M4Y,6LDT,6LDS,3F9T,6JY1,6LDR	Methanocaldococcus jannaschii
4.1.1.112	Q9HUU1	3B8I	Pseudomonas aeruginosa
4.1.1.116	Q8ZNC4	8D5R,6N2H,8D5D,8D88,8D4I,8D2Y	Salmonella enterica subsp. enterica serovar Typhimurium
4.1.1.12	Q53IZ1	2ZY2	Pseudomonas sp.
4.1.1.12	Q845W8	3FDD	Pseudomonas dacunhae
4.1.1.15	P69910	1PMM,3FZ7,1PMO,3FZ8,2DGK,2DGM,3FZ6,2DGL	Escherichia coli
4.1.1.17	P07805	1F3T,1SZR,2TOD,1QU4	Trypanosoma brucei
4.1.1.17	P43099	1ORD,1C4K	Ligilactobacillus saerimneri 30a
4.1.1.18	O50657	5GJN,5GJO,5GJM,5GJP	Selenomonas ruminantium
4.1.1.18	P0A9H3	6Q7M,5FL2,6YN6,4UPF,6Q7L,6YN5,5FKX,3N75,3Q16,4UPB	Escherichia coli
4.1.1.19	P28629	2VYC	Escherichia coli
4.1.1.19	P21170	3NZQ	Escherichia coli
4.1.1.2	O34714	2UY9,1J58,2UY8,1UW8,3S0M,5VG3,2V09,4MET,1L3J,6UFI,5HI0,2UYA,2UYB,6TZP	Bacillus subtilis
4.1.1.20	P00861	1KNW,1KO0	Escherichia coli
4.1.1.20	P9WIU7	1HKW,1HKV,2O0T	Mycobacterium tuberculosis
4.1.1.20	Q9KVL7	3N2B	Vibrio cholerae serotype O1
4.1.1.21	Q73PV9	3RG8,3RGG,5C5D	Treponema denticola
4.1.1.22	P00862	1IBT,1IBU,1PYA,1HQ6,1IBV,1IBW	Lactobacillus sp.
4.1.1.22	P19113	7EIW,7EIY,7EIX,4E1O	Homo sapiens
4.1.1.23	O26232	3P61,4NUW,1LOS,3QMR,2ZZ5,3P60,3SY5,1LP6,3LI1,1KM1,3LV5,1KM3,3SW6,3LHY,1KM0,2ZZ3,3G22,3RLV,1X1Z,3LTS,3M43,3SGU,1KM2,3WK0,3M41,3WK2,4LC8,3NQE,3W07,4FX8,4O8R,3LLD,3M47,1KM6,3G1Y,3SEC,3G18,3SSJ,2ZZ6,3NQG,3G1X,1DV7,1LOQ,3PBU,3WJW,2ZZ7,3LHW,3NQD,3G1D,4LC6,3NQM,3M44,3PC0,3WJX,4GC4,2ZZ4,3QEZ,3WK3,3LV6,3RLU,3SJ3,3M1Z,3G1V,3LTY,1DVJ,4LW7,1KLY,3P5Y,1KM4,3G1F,3LI0,2E6Y,3G1A,3LLF,3QF0,3PBV,4FXR,3WJZ,1LOL,3QMT,4NT0,3LHZ,3NQF,3G1S,3NQC,3PBY,4FX6,2ZZ1,1KM5,3M5Z,3NQ6,3G1H,3NQ7,3LHV,4O11,3M5X,3P5Z,3LHT,3NQA,3SIZ,3G24,4NX5,1KLZ,3QMS,3LTP,3THQ,3LHU,3M5Y,3WK1,3V1P,1LOR,2ZZ2,3WJY,3PBW	Methanothermobacter thermautotrophicus
4.1.1.23	P03962	3GDR,3GDK,3GDM,3GDT,3GDL,1DQX,1DQW	Saccharomyces cerevisiae
4.1.1.23	P11172	3MI2,3EWY,3MW7,2JGY,7AM9,6YVO,2QCN,3BGJ,3EWZ,3L0N,2V30,3DBP,2QCM,2QCE,6ZWY,3G3D,3EWW,6YVK,6YWT,2QCF,6ZX3,7ASQ,7OQF,6ZX0,3EX6,6YVL,3EX1,7OQM,6YVM,6YWU,3BGG,3EX2,3L0K,4HKP,7OQN,6ZX1,2WNS,2QCH,4HIB,3EWU,3EX3,3EX4,6ZWZ,3G3M,2QCD,6YVN,3BVJ,3BK0,2P1F,2QCL,3EWX,7OQI,7Q1H,2QCC,7OUZ,7OV0,7OTU,7OQK,6ZX2,2QCG,3MO7,2EAW	Homo sapiens
4.1.1.23	Q8IJH3	3S9Y,3MWA,3BAR,2QAF,2Q8L,3N2M,3BPW,3N3M,2Q8Z,2F84,3N34	Plasmodium falciparum
4.1.1.25	J7GQ11	5HSI,5HSJ	Levilactobacillus brevis
4.1.1.25	Q8RY79	6EEI	Arabidopsis thaliana
4.1.1.28	P17770	6EEW	Catharanthus roseus
4.1.1.28	P20711	3RBF,3RCH,3RBL	Homo sapiens
4.1.1.28	P80041	1JS3,1JS6	Sus scrofa
4.1.1.28	Q88JU5	7XIN	Pseudomonas putida
4.1.1.31	P00864	1FIY,1QB4,1JQN	Escherichia coli
4.1.1.31	Q8XLE8	3ODM	Clostridium perfringens
4.1.1.32	P07379	3DTB,2QF1,4YW9,4GNL,3DT2,7L3M,2QF2,4GMM,5V9F,7L3V,5FH0,3MOF,4YW8,4YWB,6P5O,5FH5,4OX2,5FH2,3DT4,5V9G,5FH4,5V97,6YI9,4GMW,7L36,5FH3,4GMU,4GNQ,4GNM,5FH1,2QEY,4GMZ,3MOE,3MOH,5V9H,2RKA,2QEW,2RKE,2RKD,4YWD,4GNO,2RK8,5V95,2RK7,3DT7,4GNP	Rattus norvegicus
4.1.1.32	P35558	1KHF,1M51,2GMV,1KHG,1NHX,1KHB,1KHE	Homo sapiens
4.1.1.32	P21642	2FAF,2FAH,2QZY	Gallus gallus
4.1.1.33	P32377	1FI4	Saccharomyces cerevisiae
4.1.1.33	P53602	3D4J	Homo sapiens
4.1.1.33	Q9FD73	4DPX,4DPT,3QT7,3QT6,4DPY,3QT8,4DPU,4DPW,4DU8,4DU7,3QT5	Staphylococcus epidermidis
4.1.1.37	P06132	1R3T,1R3S,1R3Q,3GVR,3GW3,1R3V,1R3W,3GVV,3GW0,1JPI,1R3R,3GVQ,2Q6Z,1JPK,1JPH,1R3Y,2Q71,1URO,3GVW	Homo sapiens
4.1.1.39	O28635	8DHT	Archaeoglobus fulgidus
4.1.1.39	O93627	3A13,3A12,3KDN,1GEH,3KDO,3WQP	Rhodospirillum rubrum
4.1.1.39	P04718	9RUB,2RUS,5RUB,1RBA,1RUS,5HQM	Rhodospirillum rubrum
4.1.1.4	P23670	3BH2	Clostridium acetobutylicum
4.1.1.4	Q7NSA6	3BGT,3BH3	Chromobacterium violaceum
4.1.1.45	Q8TDX5	2WM1,4IGM,4IH3,7PWY,4OFC,4IGN	Homo sapiens
4.1.1.47	P0AEP7	2PAN	Gloeomonas sp.
4.1.1.48	Q06121	1LBF,1A53,4A2R,1JUL,3TC6,4IWW,6NW4,1JUK,5K7J,2C3Z,1IGS,3NYZ,4A2S,3NZ1,5AN7,5AOU,4A29,4LNY,4IX0,4OU1,3TC7,1LBL	Saccharolobus solfataricus
4.1.1.48	Q56319	1J5T,1I4N	Thermotoga maritima
4.1.1.49	O09460	1YTM,1YVY	Anaerobiospirillum succiniciproducens
4.1.1.49	P22259	6ASN,1AYL,1K3C,6AT2,2OLR,1K3D,1OEN,2PY7,6ASM,6AT3,6AT4,2PXZ,2OLQ,6V2M,1OS1,6V2L,6CRT,6COM,6V2N,1AQ2,6ASI	Escherichia coli
4.1.1.5	P23616	4BT5,4BT7,4BT4,4BT2,4BT6,4BT3	Brevibacillus brevis
4.1.1.50	Q9WZC3	3IWD,3IWB,3IWC,1VR7,1TMI,1TLU	Thermotoga maritima
4.1.1.57	A0A0G4DBU7	7CIM,7CII,7CIG,7CIJ,7CIF	Streptomyces sp. 590 KI-2014
4.1.1.59	A0A060TAG5	6W54,7KD9	Blastobotrys adeninivorans
4.1.1.64	P16932	1D7U,1M0Q,1M0O,2DKB,1M0N,1ZOD,1DGD,1ZC9,1D7V,1D7S,1M0P,1DGE,1ZOB,1DKA,1D7R,1Z3Z	Burkholderia cepacia
4.1.1.7	P20906	4JD5,4JUD,4JU8,5DGD,4K9L,4MPJ,4GP9,1PO7,3F6B,4JUC,4GG1,4GM1,4GM0,1YNO,4JUF,4MZX,4JUA,4GM4,2FN3,5DGT,3FSJ,4JU9,1PI3,2FWN,4K9N,4MPP,6M2Y,6M2Z,2V3W,4GPE,4K9P,4MPR,4MQ5,4K9K,4K9M,3FZN,3F6E,1BFD,4K9O,5DEI,4QEL,1Q6Z,4JUB,1MCZ	Pseudomonas putida
4.1.1.72	Q6QBS4	2VBG,2VBF	Lactococcus lactis
4.1.1.76	Q05115	3IXL,3DTV,3IP8,3IXM,2VLB,3DG9,3EIS	Bordetella bronchiseptica
4.1.1.77	Q1XGK3	5D2I,5D2G,5D2J,5D2K,5D2H,5D2F	Pseudomonas putida
4.1.1.8	P0AFI0	2Q29,2Q28,2Q27	Escherichia coli
4.1.1.8	P40149	2C31,2JI7,2JIB,2JI9,2JI8,2JI6	Oxalobacter formigenes
4.1.1.84	P30046	8DBB,7MRV,7MSE,7MW7,7MRU,1DPT,3KAN,4Q3F,6C5F	Homo sapiens
4.1.1.9	O95822	2YGW,4F0X	Homo sapiens
4.1.1.91	P0CT50	6JQW,6JQX	Cutaneotrichosporon moniliiforme
4.1.1.97	A6T925	5UOU,3O7K,3O7I,3O7J,3O7H	Klebsiella pneumoniae
4.1.2.10	A0A0H5BR52	6JHC,6KFD,6KFA,6KFE,6KFB,6KFC	Chamberlinius hualienensis
4.1.2.10	A0A1C9V3S9	5E4M,5E4B,5E4D,5E46	Davallia tyermanii
4.1.2.10	A0A1L7NZN4	5Y02,5XZQ,5XZT	Passiflora edulis
4.1.2.10	E8WYN5	4BIF,4UXA	Granulicella tundricola
4.1.2.10	B9X0I1	3RED	Prunus mume
4.1.2.13	I3EBM6	7NC7	Bacillus methanolicus
4.1.2.13	P00883	8EHG,5F4X,5TLH,5TLW,7KA3,7KA2,3LGE,7VDC,3DFP,6V20,5TLE,1EX5,7KA4,3DFQ,7K9L,1ZAJ,3BV4,5VY5,2QUU,2QUV,1ZAI,1EWD,3DFO,1ZAL,5TLZ,2OT0,3B8D,6ALD,1ZAH,8EW2,3DFN,1EWE,2OT1,3DFS,7K9X,2QUT,3TU9,6MWQ,3DFT,1ADO,1J4E	Oryctolagus cuniculus
4.1.2.13	P04075	6XMO,5KY6,2ALD,1ALD,6XMM,6XMH,6XML,4ALD	Homo sapiens
4.1.2.13	P05062	1QO5,1XDM,8D44,1XDL	Homo sapiens
4.1.2.13	P0AB71	5GK7,1DOS,1ZEN,5GK5,1GYN,5VJE,5GK6,5GK4,5GK8,5GK3,1B57,5VJD	Escherichia coli
4.1.2.13	P56109	5UCP,5UD1,3C56,5UCS,3C52,5UCN,5UD3,5UD4,5UCK,3C4U,5UD2,5VJF,5UD0,5UCZ	Helicobacter pylori
4.1.2.13	P58315	1OK6,1OK4,1W8S,2YCE,1OJX	Thermoproteus tenax
4.1.2.13	P9WQA3	3EKZ,4DEF,4A22,4DEL,3EKL,4LV4,3ELF,4A21	Mycobacterium tuberculosis
4.1.2.13	Q8I8I2	5TKC,5TKL,5TKN,5TKP,5TK3,5TJS	Toxoplasma gondii
4.1.2.13	Q9RHA2	1RV8,1RVG	Thermus aquaticus
4.1.2.13	Q9U5N6	2QDG,2QDH,2QAP,1EPX	Leishmania mexicana
4.1.2.14	P0A955	1FWR,2C0A,1FQ0,1WAU,1EUA,1WBH,1EUN	Escherichia coli
4.1.2.17	P0AB87	4FUA,1DZW,1DZZ,2FUA,1E48,1E49,1FUA,1E47,1E46,1E4C,1DZY,3FUA,1E4A,1DZU,1DZV,1E4B,1DZX	Escherichia coli
4.1.2.19	P32169	2UYU,2V9I,1GT7,2V9N,2V2A,2V2B,2V9L,2V9F,2UYV,2V9E,2V29,2V9G,2V9O,2V9M,1OJR	Escherichia coli
4.1.2.20	P23522	1DXF,1DXE	Escherichia coli
4.1.2.22	D6PAH1	3AHE,3AHG,3AHC,3AHH,3AHJ,3AHI,3AHF,3AHD	Bifidobacterium breve
4.1.2.22	Q9CFH4	6GUA	Lactococcus lactis subsp. lactis
4.1.2.26	Q59IT3	1V72	Pseudomonas putida
4.1.2.27	Q63IP8	5K1R	Burkholderia pseudomallei
4.1.2.4	P0A6L0	5EL1,5EMU,1JCJ,1P1X,5EKY,7P75,1JCL,6Z9J,6Z9I,1KTN,6Z9H	Escherichia coli
4.1.2.4	Q9Y948	1N7K	Aeropyrum pernix
4.1.2.42	A0A1C9ZZ39	7YQA	Chlamydomonas reinhardtii
4.1.2.43	Q9LBW4	3AJX	Mycobacterium gastri
4.1.2.47	D1MX73	3WWO,3WWP	Baliospermum montanum
4.1.2.47	P52704	3C6Z,3C6X,1SCI,1YB7,1YAS,3C6Y,3C70,1YB6,1SCQ,2G4L,4YAS,1SCK,8EUO,3YAS,1SC9,6YAS,2YAS,5YAS,1QJ4,7YAS	Hevea brasiliensis
4.1.2.47	P52705	3RKS,1EB8,1E8D,1EB9,1E89,1DWO,4YK7,1DWQ,1DWP,3X3H	Manihot esculenta
4.1.2.48	P75823	3WLX	Escherichia coli
4.1.2.49	O07051	3WGC,3WGB	Aeromonas jandaei
4.1.2.51	Q6KZI8	4UXD	Picrophilus torridus
4.1.2.52	B1IS70	4B5V,4B5S,4B5X,4B5U,4B5W,4B5T	Escherichia coli
4.1.2.52	Q47098	2V5J,2V5K	Escherichia coli
4.1.2.53	P76469	2VWT,2VWS	Escherichia coli
4.1.2.55	O54288	6G3Z,2YDA,6GSO,6H7S,1W3I,6GV2,6H7R,1W3N,6GT8,1W3T,1W37,6H2R,6H2S	Saccharolobus solfataricus
4.1.2.55	Q4JC35	2NUX,2NUY,2NUW	Sulfolobus acidocaldarius
4.1.2.61	O69762	2VSU,2J5I,2VSS	Pseudomonas fluorescens
4.1.2.62	P0DTQ0	6BTD,6BTG	Bacillus thuringiensis serovar kurstaki
4.1.3.1	P0A9G6	1IGW	Escherichia coli
4.1.3.1	P0CT06	5E9G,5E9F	Pyricularia oryzae
4.1.3.1	P9WKK7	6XPP,6C4C,6C4A,6VB9,1F8I,5DQL,7RB1,7CP1,1F8M,6WSI,1F61	Mycobacterium tuberculosis
4.1.3.1	Q05957	1ZLP	Dianthus caryophyllus
4.1.3.1	Q9I0K4	6G1O	Pseudomonas aeruginosa
4.1.3.16	Q86XE5	3S5N,3S5O	Homo sapiens
4.1.3.17	A5W059	3NOJ	Pseudomonas putida
4.1.3.24	Q3J5L6	4L9Z,4L9Y	Cereibacter sphaeroides
4.1.3.27	P00900	1I7Q,1I7S	Serratia marcescens
4.1.3.27	P9WFX2	5CWA	Mycobacterium tuberculosis
4.1.3.3	P0A6L4	1HL2,2XFW,2WPB,3LCX,1FDZ,3LBC,2WNZ,3LCG,3LCF,2YGY,4UUI,3LBM,3LCL,1FDY,1NAL,2WO5,3LCI,2WNN,4BWL,3LCH,2WKJ,2WNQ,3LCW	Escherichia coli K-12
4.1.3.3	Q2G160	5KZE,4AH7,4AHO,4AHQ,5KZD,5A8G,4AHP,4AMA,5LKY	Staphylococcus aureus
4.1.3.3	Q8NMD2	5C54,5C55	Corynebacterium glutamicum
4.1.3.3	Q9CKB0	4IMD,4IMF,4IMC,4IMG,4IME	Pasteurella multocida
4.1.3.30	P77541	1MUM,1OQF,1XG4,1XG3	Escherichia coli
4.1.3.32	Q2L887	3FA4,3FA3	Aspergillus niger
4.1.3.36	P9WNP5	3T8A,4QII,1Q51,1Q52,1RJM,3T8B,4QIJ,1RJN	Mycobacterium tuberculosis
4.1.3.39	P9WMK5	4JN6	Mycobacterium tuberculosis
4.1.3.4	P35914	3MP5,3MP4,3MP3,2CW6	Homo sapiens
4.1.3.40	P26602	1FW9,1G1B,1XLR,1TT8,2AHC,1G81,1JD3	Escherichia coli
4.1.99.12	A0A0H2UN41	4FFJ	Streptococcus pneumoniae
4.1.99.12	P66032	3LS6,3LQU,3LRJ	Salmonella enterica subsp. enterica serovar Typhimurium
4.1.99.2	P31013	6DVX,6NV8,2YHK,2EZ2,6ECG,7TCS,2TPL,6DUR,7TDL,6DXV,1TPL,2EZ1,2VLF,2YCT,6MPD,2VLH,6DYT,6MO3,6DZ5,2YCN,6MQQ,6MME,6MLS,2YCP	Citrobacter freundii
4.1.99.5	Q54764	4RC7,4RC6,4QUW,4RC8,4RC5	Synechococcus elongatus
4.1.99.5	Q55688	4Z5S	Synechocystis sp. PCC 6803
4.2.1.1	C0QRB5	6IM0,6IM3,6IM1	Persephonella marina
4.2.1.1	P40881	3OTM,3OTZ,1QRM,1QRG,3OUP,1THJ,1QQ0,1QRE,3OW5,1QRF,1QRL,3OU9	Methanosarcina thermophila
4.2.1.1	Q16790	6G9U,2HKF,6RQU,6RQW,6TL6,6QUT,6Y74,6FE1,5FL6,6TL5,6QN6,5DVX,7POM,6RQQ,5FL5,6FE0,6G98,6FE2,6QN2,6QN5,6RQN,5FL4,3IAI	Homo sapiens
4.2.1.1	Q9ULX7	5CJF,4LU3	Homo sapiens
4.2.1.10	A1SZA3	6HSU,6HSQ,6HSR	Psychromonas ingrahamii
4.2.1.10	D4S0D1	6HSA,6HS8,6HS9	Butyrivibrio crossotus
4.2.1.10	O30557	4L8L	Pseudomonas aeruginosa
4.2.1.10	P15474	1GTZ,1V1J,1GU0,2CJF,1GU1,1D0I,2BT4	Streptomyces coelicolor
4.2.1.10	P36923	4PH6	Enterococcus faecalis
4.2.1.10	P54517	1GQO	Bacillus subtilis
4.2.1.10	P58687	4GFS,3LB0,3L2I,3NNT,4GUG,4GUJ,3O1N,4IUO,4GUI,4GUF,3S42,4GUH,3M7W,3OEX	Salmonella enterica
4.2.1.10	Q48255	4B6R,2XDA,1J2Y,4B6S,2C57,2XB9,2XD9,2C4V,2C4W,2WKS	Helicobacter pylori
4.2.1.10	P24670	4CLM,6H5J,6H5C,4CNN,4CNO,6H5D,6H5G,1L9W,4CNP,8B2C,8B2B,6SFE,4UIO,1QFE,1GQN,6SFG	Salmonella enterica subsp. enterica serovar Typhi
4.2.1.10	P9WPX7	1H0R,4CIY,4KIW,2Y71,4CKY,3N76,4KIJ,3N59,4KI7,3N8N,4CIX,3N8K,4CIV,4CIW,4CL0,3N7A,4B6Q,2Y76,2DHQ,2XB8,1H05,4KIU,3N86,2Y77,4V0S,4CKX,3N87,4CKZ,4B6O,4B6P,1H0S,4CKW	Mycobacterium tuberculosis
4.2.1.103	Q4K977	6NI6,7LAX,7LA3,6NPQ,7LA0,7LDO,3NOQ,3NOR,7LDM,6NI4,7L9Q,6NI9,6NIA,7L9S,3NOO,7LBI,7L9W,7LDI,6UND,3NOV,6UNF,7LAV,7LB9,7LDB,7LD7,7LBH,7LD6,6NI5,6NI8,7LCX,3NON,6NI7,7L9Z	Pseudomonas fluorescens
4.2.1.106	B0NI18	4LEH	[Clostridium] scindens
4.2.1.106	B4YSU1	4L8O	[Clostridium] hylemonae
4.2.1.106	Q9RB47	4L8P,4N3V	Peptacetobacter hiranonis
4.2.1.108	Q1GNW6	5BXX,5BY5	Sphingopyxis alaskensis
4.2.1.11	A9WCM4	4YWS,4Z17,4Z1Y	Chloroflexus aurantiacus
4.2.1.11	P00924	1NEL,2XH4,2XH2,2ONE,2XH0,2XGZ,3ENL,1EBG,4ENL,6ENL,2AL2,1ELS,1L8P,1P48,1EBH,2AL1,7ENL,5ENL,1ONE,2XH7,1P43	Saccharomyces cerevisiae
4.2.1.110	P84193	4A7Y,4A7K,4A7Z	Phanerodontia chrysosporium
4.2.1.113	P29208	1FHU,2OFJ,1FHV,1R6W	Escherichia coli
4.2.1.113	Q47Q21	2QVH,2OPJ	Thermobifida fusca
4.2.1.116	A4YI89	5ZAI	Metallosphaera sedula
4.2.1.127	E1XUJ2	5G1V,5G1U,5I3T,7AD2,5HLR,5HSS,5G1W	Castellaniella defragrans
4.2.1.130	P31658	1ONS,1PV2,1IZY,1IZZ,1N57	Escherichia coli
4.2.1.130	Q04432	1QVZ,1QVV,4QYX,1QVW	Saccharomyces cerevisiae
4.2.1.130	Q10356	4GE0,4GE3,4QYT	Schizosaccharomyces pombe
4.2.1.144	O52552	1B9H,1B9I	Amycolatopsis mediterranei
4.2.1.147	Q9FA38	1Y5Y,1Y60	Methylorubrum extorquens
4.2.1.154	P39890	1TUW	Streptomyces glaucescens
4.2.1.156	Q8ZL58	2PP3,2PP0,2PP1	Salmonella enterica subsp. enterica serovar Typhimurium
4.2.1.158	Q8EMJ9	2OQY,3ES8,3ES7,3GD6,3HPF,3FYY	Oceanobacillus iheyensis
4.2.1.159	O52793	4J7G,4J7H	Amycolatopsis orientalis
4.2.1.171	A0NXQ8	4MGG	Roseibium aggregatum
4.2.1.176	A0NP48	3STP	Roseibium aggregatum
4.2.1.18	Q13825	2ZQR,1HZD,2ZQQ	Homo sapiens
4.2.1.2	P05042	2FUS,6NZB,6NZ9,1FUO,1YFE,6OS7,1FUR,1FUP,6NZA,1FUQ,6NZC,1KQ7,6P3C	Escherichia coli
4.2.1.2	P07954	3E04,7LUB,6VBE,6EBT,5UPP,5D6B,6V8F	Homo sapiens
4.2.1.20	P0A877	1WQ5,1V7Y,1XC4,1XCF	Escherichia coli
4.2.1.20	P0A879	2DH5,2DH6	Escherichia coli
4.2.1.20	Q8U093	6AMC,6CUZ,1WDW,5DW0,1V8Z,6AM8,6CUV,7ROF,5E0K,5IXJ,5T6M,5DVZ,6AMI,6AM7,7RNQ,7RNP,5VM5,6AMH,6CUT,6AM9,5DW3	Pyrococcus furiosus
4.2.1.20	Q97TX6	6HTE,4QYS	Saccharolobus solfataricus
4.2.1.22	F9UT54	5B1I,5B1H	Lactiplantibacillus plantarum
4.2.1.22	P35520	4L3V,4UUU,1JBQ,5MMS,4PCU,4L27,4L0D,4L28,1M54,7QGT,4COO	Homo sapiens
4.2.1.24	P13716	5HNR,5HMS,1E51,1PV8	Homo sapiens
4.2.1.24	Q59643	2C18,2WOQ,1W5M,2C13,1W56,1W5N,1W5O,2C14,2C15,2C19,1GZG,1W5P,1W54,1W5Q,2C16,1B4K	Pseudomonas aeruginosa
4.2.1.28	Q59470	1UC5,7XRK,5YSH,1EEX,7XRL,1EGM,1DIO,3AUJ,1IWB,5YRV,1EGV,1UC4,5YRT	Klebsiella oxytoca
4.2.1.3	P36683	1L5J	Escherichia coli
4.2.1.30	Q59475	1IWP,1MMF	Klebsiella pneumoniae
4.2.1.41	Q8UB77	5HWM,5HWN,4UR7,5HWJ,4UR8	Agrobacterium fabrum
4.2.1.46	P27830	1BXK	Escherichia coli
4.2.1.47	O60547	1T2A,5IN4,6GPK,6GPJ,6Q94,6GPL,5IN5	Homo sapiens
4.2.1.47	Q51366	1RPN	Pseudomonas aeruginosa
4.2.1.53	C7DLJ6	4UIR	Elizabethkingia meningoseptica
4.2.1.53	T5I9M6	5ODO	Rhodococcus erythropolis
4.2.1.70	P33025	4GIJ,4GIL,4GIK,4GIM	Escherichia coli
4.2.1.75	P10746	1JR2	Homo sapiens
4.2.1.77	Q96EM0	7QPO	Homo sapiens
4.2.1.78	Q67A25	5NON,2VQ5,6Z82,6RP3,2VNE,5N8Q	Thalictrum flavum
4.2.1.79	P77243	1SZQ	Escherichia coli
4.2.1.8	A4VVI4	3DBN,3BDK,3FVM,3BAN	Streptococcus suis
4.2.1.8	P24215	4EAY,4EAC	Escherichia coli
4.2.1.84	Q7SID2	3VYH,1UGP,1UGS,7W8L,7W8M,4OB1,4OB3,1UGQ,1IRE,7SJZ,1UGR,4OB2,4OB0	Pseudonocardia thermophila
4.2.1.90	P77215	2I5Q	Escherichia coli K-12
4.2.1.90	Q8ZNF9	3CXO,2P3Z,3D46,3D47,2GSH,3BOX	Salmonella enterica subsp. enterica serovar Typhimurium
4.2.1.91	Q01269	3KBR,5HPQ	Pseudomonas aeruginosa
4.2.1.95	C7ZKN4	7A0Q,7A0T	Fusarium solani
4.2.1.96	P61459	1DCH,1DCP,3HXA,1F93,1DCO	Rattus norvegicus
4.2.1.96	Q9H0N5	4C45	Homo sapiens
4.2.2.1	P15316	6WV2,6WXA,6X3M,6WWX	Streptococcus pyogenes phage H4489A
4.2.2.1	Q54873	1W3Y,1OJM,4D0Q,2BRW,1OJN,1OJO,2BRP,1N7N,1OJP,1F9G,1LXK,1LOH,1EGU,1N7P,1N7Q,1N7R,2BRV,1N7O,1C82	Streptococcus pneumoniae
4.2.2.11	A0A3B6UEP6	5XNR,7D2A,7D29	Persicobacter sp. CCB-QB2
4.2.2.11	Q21FJ0	4NEI,4OJZ,4OK4,4OK2	Saccharophagus degradans
